DATE,TIME,LATITUDE,LONGITUDE,VISIBILITY,LIGHT,RDSFCOND,INJURY,FATAL_NO,TEMP_MAX,TEMP_MIN,PRECIPITATION,TEMP_AVG,Temp_Category,RAINY_DAY
2011-09-21,23:28,43.683345,-79.32359,Rain,Dark,Wet,Major,0,21.8,15.7,3.6,18.75,High Temp,Rainy
2011-09-22,09:36,43.681645,-79.28079,Clear,Daylight,Dry,None,0,21.8,15.8,4.3,18.8,High Temp,Rainy
2011-09-22,09:36,43.681645,-79.28079,Clear,Daylight,Dry,Major,0,21.8,15.8,4.3,18.8,High Temp,Rainy
2011-09-22,16:17,43.710545,-79.30899,Clear,Daylight,Dry,None,0,21.8,15.8,4.3,18.8,High Temp,Rainy
2011-09-22,16:17,43.710545,-79.30899,Clear,Daylight,Dry,Major,0,21.8,15.8,4.3,18.8,High Temp,Rainy
2011-09-22,19:10,43.713745,-79.39219,Clear,Dark,Dry,Unknown,0,21.8,15.8,4.3,18.8,High Temp,Rainy
2011-09-22,19:10,43.713745,-79.39219,Clear,Dark,Dry,Major,0,21.8,15.8,4.3,18.8,High Temp,Rainy
2011-09-22,19:10,43.713745,-79.39219,Clear,Dark,Dry,None,0,21.8,15.8,4.3,18.8,High Temp,Rainy
2011-09-24,15:05,43.602445,-79.51009,Clear,Daylight,Dry,None,0,19.2,12.5,1.9,15.85,High Temp,Rainy
2011-09-24,15:05,43.602445,-79.51009,Clear,Daylight,Dry,Major,0,19.2,12.5,1.9,15.85,High Temp,Rainy
2011-09-25,01:30,43.658445,-79.44219,Clear,Dark,Dry,Unknown,0,21.1,14.4,0,17.75,High Temp,Dry
2011-09-25,01:30,43.658445,-79.44219,Clear,Dark,Dry,None,0,21.1,14.4,0,17.75,High Temp,Dry
2011-09-25,01:30,43.658445,-79.44219,Clear,Dark,Dry,Major,0,21.1,14.4,0,17.75,High Temp,Dry
2011-09-25,19:45,43.751045,-79.56039,Clear,Dark,Dry,None,0,21.1,14.4,0,17.75,High Temp,Dry
2011-09-25,19:45,43.751045,-79.56039,Clear,Dark,Dry,Major,0,21.1,14.4,0,17.75,High Temp,Dry
2011-09-25,19:58,43.755245,-79.24679,Clear,Dark,Dry,Unknown,0,21.1,14.4,0,17.75,High Temp,Dry
2011-09-25,19:58,43.755245,-79.24679,Clear,Dark,Dry,None,0,21.1,14.4,0,17.75,High Temp,Dry
2011-09-25,19:58,43.755245,-79.24679,Clear,Dark,Dry,Major,0,21.1,14.4,0,17.75,High Temp,Dry
2011-09-27,19:05,43.719745,-79.42329,Clear,Daylight,Dry,None,0,20.7,18.9,3.6,19.799999999999997,High Temp,Rainy
2011-09-27,19:05,43.719745,-79.42329,Clear,Daylight,Dry,Major,0,20.7,18.9,3.6,19.799999999999997,High Temp,Rainy
2011-09-28,08:30,43.752345,-79.43769,Clear,Daylight,Dry,None,0,21.3,15.9,2,18.6,High Temp,Rainy
2011-09-28,08:30,43.752345,-79.43769,Clear,Daylight,Dry,Major,0,21.3,15.9,2,18.6,High Temp,Rainy
2011-10-01,12:48,43.747945,-79.46239,Clear,Daylight,Dry,Unknown,0,12.2,8.1,0.2,10.149999999999999,Low Temp,Rainy
2011-10-01,12:48,43.747945,-79.46239,Clear,Daylight,Dry,Major,0,12.2,8.1,0.2,10.149999999999999,Low Temp,Rainy
2011-10-01,12:48,43.747945,-79.46239,Clear,Daylight,Dry,Minimal,0,12.2,8.1,0.2,10.149999999999999,Low Temp,Rainy
2011-10-03,06:40,43.714145,-79.56789,Rain,Daylight,Wet,None,0,13.3,10,1.5,11.65,High Temp,Rainy
2011-10-03,06:40,43.714145,-79.56789,Rain,Daylight,Wet,Major,0,13.3,10,1.5,11.65,High Temp,Rainy
2011-10-03,16:09,43.662045,-79.38619,Clear,Daylight,Dry,None,0,13.3,10,1.5,11.65,High Temp,Rainy
2011-10-03,16:09,43.662045,-79.38619,Clear,Daylight,Dry,Unknown,0,13.3,10,1.5,11.65,High Temp,Rainy
2011-10-03,16:09,43.662045,-79.38619,Clear,Daylight,Dry,Major,0,13.3,10,1.5,11.65,High Temp,Rainy
2011-10-04,17:16,43.714845,-79.56819,Clear,Daylight,Dry,Major,0,18.8,12,0.8,15.4,High Temp,Rainy
2011-10-04,17:16,43.714845,-79.56819,Clear,Daylight,Dry,Major,0,18.8,12,0.8,15.4,High Temp,Rainy
2011-10-04,20:40,43.775245,-79.26319,Clear,Dark,Dry,Minor,0,18.8,12,0.8,15.4,High Temp,Rainy
2011-10-04,20:40,43.775245,-79.26319,Clear,Dark,Dry,Minimal,0,18.8,12,0.8,15.4,High Temp,Rainy
2011-10-04,20:40,43.775245,-79.26319,Clear,Dark,Dry,Unknown,0,18.8,12,0.8,15.4,High Temp,Rainy
2011-10-04,20:40,43.775245,-79.26319,Clear,Dark,Dry,Major,0,18.8,12,0.8,15.4,High Temp,Rainy
2011-10-05,08:29,43.720845,-79.42249,Clear,Daylight,Dry,Major,0,17.7,10.4,0,14.05,High Temp,Dry
2011-10-05,08:29,43.720845,-79.42249,Clear,Daylight,Dry,None,0,17.7,10.4,0,14.05,High Temp,Dry
2011-10-06,19:45,43.744845,-79.51459,Clear,Dark,Dry,Minor,0,16.1,10.2,0,13.15,High Temp,Dry
2011-10-06,19:45,43.744845,-79.51459,Clear,Dark,Dry,Major,0,16.1,10.2,0,13.15,High Temp,Dry
2011-10-07,00:14,43.716945,-79.55599,Clear,Dark,Dry,None,0,20.3,10.1,0,15.2,High Temp,Dry
2011-10-07,00:14,43.716945,-79.55599,Clear,Dark,Dry,Major,0,20.3,10.1,0,15.2,High Temp,Dry
2011-10-07,10:10,43.790845,-79.44409,Clear,Daylight,Dry,None,0,20.3,10.1,0,15.2,High Temp,Dry
2011-10-07,10:10,43.790845,-79.44409,Clear,Daylight,Dry,Major,0,20.3,10.1,0,15.2,High Temp,Dry
2011-10-09,08:53,43.819645,-79.32439,Clear,Daylight,Dry,None,0,23.5,14.2,0,18.85,High Temp,Dry
2011-10-09,08:53,43.819645,-79.32439,Clear,Daylight,Dry,Major,0,23.5,14.2,0,18.85,High Temp,Dry
2011-10-09,16:59,43.694945,-79.47489,Clear,Daylight,Dry,None,0,23.5,14.2,0,18.85,High Temp,Dry
2011-10-09,16:59,43.694945,-79.47489,Clear,Daylight,Dry,Major,0,23.5,14.2,0,18.85,High Temp,Dry
2011-10-10,04:37,43.775445,-79.41279,Clear,Dark,Dry,None,0,22.3,13.4,0,17.85,High Temp,Dry
2011-10-10,04:37,43.775445,-79.41279,Clear,Dark,Dry,Major,0,22.3,13.4,0,17.85,High Temp,Dry
2011-10-10,05:40,43.801245,-79.29659,Clear,"Dark, artificial",Dry,Minor,0,22.3,13.4,0,17.85,High Temp,Dry
2011-10-10,05:40,43.801245,-79.29659,Clear,"Dark, artificial",Dry,Fatal,27,22.3,13.4,0,17.85,High Temp,Dry
2011-10-10,05:40,43.801245,-79.29659,Clear,"Dark, artificial",Dry,Unknown,0,22.3,13.4,0,17.85,High Temp,Dry
2011-10-10,05:40,43.801245,-79.29659,Clear,"Dark, artificial",Dry,Unknown,0,22.3,13.4,0,17.85,High Temp,Dry
2011-10-10,05:49,43.620245,-79.51349,Clear,Dark,Dry,Unknown,0,22.3,13.4,0,17.85,High Temp,Dry
2011-10-10,05:49,43.620245,-79.51349,Clear,Dark,Dry,Major,0,22.3,13.4,0,17.85,High Temp,Dry
2011-10-11,18:15,43.680345,-79.33779,Clear,Daylight,Dry,Major,0,20.4,12.9,0,16.65,High Temp,Dry
2011-10-11,18:15,43.680345,-79.33779,Clear,Daylight,Dry,None,0,20.4,12.9,0,16.65,High Temp,Dry
2011-10-12,02:40,43.654345,-79.37879,Clear,Dark,Dry,Unknown,0,18.6,15.7,3.5,17.15,High Temp,Rainy
2011-10-12,02:40,43.654345,-79.37879,Clear,Dark,Dry,Major,0,18.6,15.7,3.5,17.15,High Temp,Rainy
2011-10-12,02:40,43.654345,-79.37879,Clear,Dark,Dry,None,0,18.6,15.7,3.5,17.15,High Temp,Rainy
2011-10-12,12:14,43.697345,-79.39649,Rain,Daylight,Wet,None,0,18.6,15.7,3.5,17.15,High Temp,Rainy
2011-10-12,12:14,43.697345,-79.39649,Rain,Daylight,Wet,Major,0,18.6,15.7,3.5,17.15,High Temp,Rainy
2011-10-12,13:00,43.651145,-79.47629,Clear,Daylight,Other,None,0,18.6,15.7,3.5,17.15,High Temp,Rainy
2011-10-12,13:00,43.651145,-79.47629,Clear,Daylight,Other,Major,0,18.6,15.7,3.5,17.15,High Temp,Rainy
2011-10-17,08:55,43.657199,-79.404063,Clear,Daylight,Dry,None,0,12.3,8.7,0,10.5,Low Temp,Dry
2011-10-17,08:55,43.657199,-79.404063,Clear,Daylight,Dry,Major,0,12.3,8.7,0,10.5,Low Temp,Dry
2011-10-18,05:48,43.735545,-79.44279,Clear,"Dark, artificial",Other,None,0,13.5,8.8,0,11.15,High Temp,Dry
2011-10-18,05:48,43.735545,-79.44279,Clear,"Dark, artificial",Other,Fatal,28,13.5,8.8,0,11.15,High Temp,Dry
2011-10-18,05:50,43.650939,-79.43996,Clear,"Dark, artificial",Dry,None,0,13.5,8.8,0,11.15,High Temp,Dry
2011-10-18,05:50,43.650939,-79.43996,Clear,"Dark, artificial",Dry,Major,0,13.5,8.8,0,11.15,High Temp,Dry
2011-10-18,08:10,43.650939,-79.43996,Clear,Daylight,Dry,None,0,13.5,8.8,0,11.15,High Temp,Dry
2011-10-18,08:10,43.650939,-79.43996,Clear,Daylight,Dry,Major,0,13.5,8.8,0,11.15,High Temp,Dry
2011-10-18,21:45,43.740145,-79.33229,Clear,Dark,Dry,Major,0,13.5,8.8,0,11.15,High Temp,Dry
2011-10-18,21:45,43.740145,-79.33229,Clear,Dark,Dry,Unknown,0,13.5,8.8,0,11.15,High Temp,Dry
2011-10-18,21:45,43.740145,-79.33229,Clear,Dark,Dry,None,0,13.5,8.8,0,11.15,High Temp,Dry
2011-10-18,21:45,43.740145,-79.33229,Clear,Dark,Dry,Minor,0,13.5,8.8,0,11.15,High Temp,Dry
2011-10-18,21:45,43.740145,-79.33229,Clear,Dark,Dry,Minor,0,13.5,8.8,0,11.15,High Temp,Dry
2011-10-18,21:45,43.740145,-79.33229,Clear,Dark,Dry,Minor,0,13.5,8.8,0,11.15,High Temp,Dry
2011-10-18,21:45,43.740145,-79.33229,Clear,Dark,Dry,Unknown,0,13.5,8.8,0,11.15,High Temp,Dry
2011-10-19,19:46,43.774245,-79.29509,Rain,Dark,Wet,None,0,12.8,9.4,4.3,11.100000000000001,High Temp,Rainy
2011-10-19,19:46,43.774245,-79.29509,Rain,Dark,Wet,Major,0,12.8,9.4,4.3,11.100000000000001,High Temp,Rainy
2011-10-19,19:46,43.774245,-79.29509,Rain,Dark,Wet,Major,0,12.8,9.4,4.3,11.100000000000001,High Temp,Rainy
2011-10-19,21:04,43.689645,-79.39479,Rain,Dark,Wet,Unknown,0,12.8,9.4,4.3,11.100000000000001,High Temp,Rainy
2011-10-19,21:04,43.689645,-79.39479,Rain,Dark,Wet,None,0,12.8,9.4,4.3,11.100000000000001,High Temp,Rainy
2011-10-19,21:04,43.689645,-79.39479,Rain,Dark,Wet,Major,0,12.8,9.4,4.3,11.100000000000001,High Temp,Rainy
2011-10-19,21:49,43.651645,-79.37109,Rain,Dark,Wet,None,0,12.8,9.4,4.3,11.100000000000001,High Temp,Rainy
2011-10-19,21:49,43.651645,-79.37109,Rain,Dark,Wet,Major,0,12.8,9.4,4.3,11.100000000000001,High Temp,Rainy
2011-10-28,15:10,43.747045,-79.51509,Clear,Daylight,Dry,Unknown,0,8,-0.7,0,3.65,Low Temp,Dry
2011-10-28,15:10,43.747045,-79.51509,Clear,Daylight,Dry,None,0,8,-0.7,0,3.65,Low Temp,Dry
2011-10-28,15:10,43.747045,-79.51509,Clear,Daylight,Dry,Major,0,8,-0.7,0,3.65,Low Temp,Dry
2011-10-29,14:05,43.682944,-79.46269,Clear,Daylight,Dry,Minimal,0,7.1,3.7,0.2,5.4,Low Temp,Rainy
2011-10-29,14:05,43.682944,-79.46269,Clear,Daylight,Dry,Major,0,7.1,3.7,0.2,5.4,Low Temp,Rainy
2011-10-29,19:20,43.658245,-79.37789,Clear,Dark,Dry,None,0,7.1,3.7,0.2,5.4,Low Temp,Rainy
2011-10-29,19:20,43.658245,-79.37789,Clear,Dark,Dry,Unknown,0,7.1,3.7,0.2,5.4,Low Temp,Rainy
2011-10-29,19:20,43.658245,-79.37789,Clear,Dark,Dry,None,0,7.1,3.7,0.2,5.4,Low Temp,Rainy
2011-10-29,19:20,43.658245,-79.37789,Clear,Dark,Dry,None,0,7.1,3.7,0.2,5.4,Low Temp,Rainy
2011-10-29,19:20,43.658245,-79.37789,Clear,Dark,Dry,Major,0,7.1,3.7,0.2,5.4,Low Temp,Rainy
2011-10-29,20:20,43.743245,-79.58199,Clear,Dark,Dry,None,0,7.1,3.7,0.2,5.4,Low Temp,Rainy
2011-10-29,20:20,43.743245,-79.58199,Clear,Dark,Dry,Major,0,7.1,3.7,0.2,5.4,Low Temp,Rainy
2011-10-30,20:00,43.692845,-79.28109,Clear,Dark,Dry,None,0,9,0.5,0.4,4.75,Low Temp,Rainy
2011-10-30,20:00,43.692845,-79.28109,Clear,Dark,Dry,Major,0,9,0.5,0.4,4.75,Low Temp,Rainy
2011-10-31,09:15,43.703145,-79.36059,Clear,Daylight,Dry,Major,0,9.4,5.8,0,7.6,Low Temp,Dry
2011-10-31,09:15,43.703145,-79.36059,Clear,Daylight,Dry,None,0,9.4,5.8,0,7.6,Low Temp,Dry
2011-10-31,11:54,43.600245,-79.50759,Clear,Daylight,Dry,Unknown,0,9.4,5.8,0,7.6,Low Temp,Dry
2011-10-31,11:54,43.600245,-79.50759,Clear,Daylight,Dry,Major,0,9.4,5.8,0,7.6,Low Temp,Dry
2011-10-31,11:54,43.600245,-79.50759,Clear,Daylight,Dry,Minor,0,9.4,5.8,0,7.6,Low Temp,Dry
2011-11-02,06:25,43.686345,-79.438389,Clear,Dark,Dry,Major,0,14.9,7.6,0,11.25,High Temp,Dry
2011-11-02,06:25,43.686345,-79.438389,Clear,Dark,Dry,None,0,14.9,7.6,0,11.25,High Temp,Dry
2011-11-02,16:10,43.652945,-79.42939,Clear,Daylight,Dry,Major,0,14.9,7.6,0,11.25,High Temp,Dry
2011-11-02,16:10,43.652945,-79.42939,Clear,Daylight,Dry,Unknown,0,14.9,7.6,0,11.25,High Temp,Dry
2011-11-02,16:10,43.652945,-79.42939,Clear,Daylight,Dry,None,0,14.9,7.6,0,11.25,High Temp,Dry
2011-11-04,07:12,43.720945,-79.50859,Clear,Dawn,Dry,Unknown,0,8,2.2,0,5.1,Low Temp,Dry
2011-11-04,07:12,43.720945,-79.50859,Clear,Dawn,Dry,None,0,8,2.2,0,5.1,Low Temp,Dry
2011-11-04,07:12,43.720945,-79.50859,Clear,Dawn,Dry,Major,0,8,2.2,0,5.1,Low Temp,Dry
2011-11-04,14:50,43.687845,-79.30339,Clear,Daylight,Dry,None,0,8,2.2,0,5.1,Low Temp,Dry
2011-11-04,14:50,43.687845,-79.30339,Clear,Daylight,Dry,Major,0,8,2.2,0,5.1,Low Temp,Dry
2011-11-04,17:00,43.660645,-79.43169,Clear,Daylight,Dry,None,0,8,2.2,0,5.1,Low Temp,Dry
2011-11-04,17:00,43.660645,-79.43169,Clear,Daylight,Dry,Major,0,8,2.2,0,5.1,Low Temp,Dry
2011-11-05,22:11,43.643778,-79.403369,Clear,"Dark, artificial",Dry,Unknown,0,6.8,2.3,0,4.55,Low Temp,Dry
2011-11-05,22:11,43.643778,-79.403369,Clear,"Dark, artificial",Dry,None,0,6.8,2.3,0,4.55,Low Temp,Dry
2011-11-05,22:11,43.643778,-79.403369,Clear,"Dark, artificial",Dry,Minor,0,6.8,2.3,0,4.55,Low Temp,Dry
2011-11-05,22:11,43.643778,-79.403369,Clear,"Dark, artificial",Dry,Major,0,6.8,2.3,0,4.55,Low Temp,Dry
2011-11-05,22:11,43.643778,-79.403369,Clear,"Dark, artificial",Dry,Unknown,0,6.8,2.3,0,4.55,Low Temp,Dry
2011-11-05,22:11,43.643778,-79.403369,Clear,"Dark, artificial",Dry,None,0,6.8,2.3,0,4.55,Low Temp,Dry
2011-11-08,16:50,43.703545,-79.37799,Clear,Dusk,Wet,Major,0,12.1,9.7,1.1,10.899999999999999,Low Temp,Rainy
2011-11-08,16:50,43.703545,-79.37799,Clear,Dusk,Wet,Unknown,0,12.1,9.7,1.1,10.899999999999999,Low Temp,Rainy
2011-11-08,16:50,43.703545,-79.37799,Clear,Dusk,Wet,None,0,12.1,9.7,1.1,10.899999999999999,Low Temp,Rainy
2011-11-08,16:50,43.703545,-79.37799,Clear,Dusk,Wet,Minimal,0,12.1,9.7,1.1,10.899999999999999,Low Temp,Rainy
2011-11-08,19:50,43.649445,-79.39659,Clear,"Dark, artificial",Dry,None,0,12.1,9.7,1.1,10.899999999999999,Low Temp,Rainy
2011-11-08,19:50,43.649445,-79.39659,Clear,"Dark, artificial",Dry,Major,0,12.1,9.7,1.1,10.899999999999999,Low Temp,Rainy
2011-11-09,18:03,43.793045,-79.35479,Rain,"Dark, artificial",Wet,None,0,14.3,9.6,3.3000000000000003,11.95,High Temp,Rainy
2011-11-09,18:03,43.793045,-79.35479,Rain,"Dark, artificial",Wet,Major,0,14.3,9.6,3.3000000000000003,11.95,High Temp,Rainy
2011-11-10,11:11,43.682345,-79.36239,Clear,Daylight,Dry,Unknown,0,13.3,5.7,2.2,9.5,Low Temp,Rainy
2011-11-10,11:11,43.682345,-79.36239,Clear,Daylight,Dry,None,0,13.3,5.7,2.2,9.5,Low Temp,Rainy
2011-11-10,11:11,43.682345,-79.36239,Clear,Daylight,Dry,None,0,13.3,5.7,2.2,9.5,Low Temp,Rainy
2011-11-10,11:11,43.682345,-79.36239,Clear,Daylight,Dry,Fatal,31,13.3,5.7,2.2,9.5,Low Temp,Rainy
2011-11-10,11:11,43.682345,-79.36239,Clear,Daylight,Dry,Unknown,0,13.3,5.7,2.2,9.5,Low Temp,Rainy
2011-11-10,11:11,43.682345,-79.36239,Clear,Daylight,Dry,None,0,13.3,5.7,2.2,9.5,Low Temp,Rainy
2011-11-10,11:11,43.682345,-79.36239,Clear,Daylight,Dry,None,0,13.3,5.7,2.2,9.5,Low Temp,Rainy
2011-11-11,06:00,43.676245,-79.49569,Clear,"Dark, artificial",Dry,Major,0,6.2,1.3,0,3.75,Low Temp,Dry
2011-11-11,06:00,43.676245,-79.49569,Clear,"Dark, artificial",Dry,None,0,6.2,1.3,0,3.75,Low Temp,Dry
2011-11-11,13:07,43.779445,-79.23299,Clear,Daylight,Dry,Unknown,0,6.2,1.3,0,3.75,Low Temp,Dry
2011-11-11,13:07,43.779445,-79.23299,Clear,Daylight,Dry,None,0,6.2,1.3,0,3.75,Low Temp,Dry
2011-11-11,13:07,43.779445,-79.23299,Clear,Daylight,Dry,None,0,6.2,1.3,0,3.75,Low Temp,Dry
2011-11-11,13:07,43.779445,-79.23299,Clear,Daylight,Dry,Major,0,6.2,1.3,0,3.75,Low Temp,Dry
2011-11-11,13:07,43.779445,-79.23299,Clear,Daylight,Dry,Unknown,0,6.2,1.3,0,3.75,Low Temp,Dry
2011-11-11,13:07,43.779445,-79.23299,Clear,Daylight,Dry,None,0,6.2,1.3,0,3.75,Low Temp,Dry
2011-11-11,21:35,43.716945,-79.55599,Clear,"Dark, artificial",Dry,Unknown,0,6.2,1.3,0,3.75,Low Temp,Dry
2011-11-11,21:35,43.716945,-79.55599,Clear,"Dark, artificial",Dry,None,0,6.2,1.3,0,3.75,Low Temp,Dry
2011-11-11,21:35,43.716945,-79.55599,Clear,"Dark, artificial",Dry,Major,0,6.2,1.3,0,3.75,Low Temp,Dry
2011-11-12,13:55,43.683545,-79.48129,Clear,Daylight,Dry,Unknown,0,11.4,2.8,0,7.1,Low Temp,Dry
2011-11-12,13:55,43.683545,-79.48129,Clear,Daylight,Dry,Major,0,11.4,2.8,0,7.1,Low Temp,Dry
2011-11-12,13:55,43.683545,-79.48129,Clear,Daylight,Dry,Major,0,11.4,2.8,0,7.1,Low Temp,Dry
2011-11-13,18:55,43.721945,-79.50889,Clear,"Dark, artificial",Dry,None,0,12.9,8.5,0,10.7,Low Temp,Dry
2011-11-13,18:55,43.721945,-79.50889,Clear,"Dark, artificial",Dry,Major,0,12.9,8.5,0,10.7,Low Temp,Dry
2011-11-14,17:04,43.800244,-79.199089,Clear,"Dusk, artificial",Wet,None,0,14.4,11.2,4.5,12.8,High Temp,Rainy
2011-11-14,17:04,43.800244,-79.199089,Clear,"Dusk, artificial",Wet,Major,0,14.4,11.2,4.5,12.8,High Temp,Rainy
2011-11-14,17:04,43.800244,-79.199089,Clear,"Dusk, artificial",Wet,None,0,14.4,11.2,4.5,12.8,High Temp,Rainy
2011-11-15,10:45,43.650745,-79.41389,Clear,Daylight,Dry,None,0,11.8,6.6,2.8,9.2,Low Temp,Rainy
2011-11-15,10:45,43.650745,-79.41389,Clear,Daylight,Dry,Major,0,11.8,6.6,2.8,9.2,Low Temp,Rainy
2011-11-16,09:55,43.626045,-79.48739,Clear,Daylight,Dry,None,0,10.9,7.9,0,9.4,Low Temp,Dry
2011-11-16,09:55,43.626045,-79.48739,Clear,Daylight,Dry,Major,0,10.9,7.9,0,9.4,Low Temp,Dry
2011-11-16,16:55,43.656945,-79.39079,Clear,Dusk,Dry,Unknown,0,10.9,7.9,0,9.4,Low Temp,Dry
2011-11-16,16:55,43.656945,-79.39079,Clear,Dusk,Dry,None,0,10.9,7.9,0,9.4,Low Temp,Dry
2011-11-16,16:55,43.656945,-79.39079,Clear,Dusk,Dry,Major,0,10.9,7.9,0,9.4,Low Temp,Dry
2011-11-16,17:35,43.710445,-79.33459,Clear,Dark,Dry,Unknown,0,10.9,7.9,0,9.4,Low Temp,Dry
2011-11-16,17:35,43.710445,-79.33459,Clear,Dark,Dry,None,0,10.9,7.9,0,9.4,Low Temp,Dry
2011-11-16,17:35,43.710445,-79.33459,Clear,Dark,Dry,Major,0,10.9,7.9,0,9.4,Low Temp,Dry
2011-11-16,17:35,43.710445,-79.33459,Clear,Dark,Dry,Major,0,10.9,7.9,0,9.4,Low Temp,Dry
2011-11-18,15:11,43.690745,-79.42129,Clear,Daylight,Dry,None,0,5.4,-0.2,0,2.6,Low Temp,Dry
2011-11-18,15:11,43.690745,-79.42129,Clear,Daylight,Dry,Major,0,5.4,-0.2,0,2.6,Low Temp,Dry
2011-11-22,18:51,43.652345,-79.40599,Rain,Dark,Wet,None,0,3,-0.8,0,1.1,Low Temp,Dry
2011-11-22,18:51,43.652345,-79.40599,Rain,Dark,Wet,Major,0,3,-0.8,0,1.1,Low Temp,Dry
2011-11-22,20:57,43.762045,-79.51809,Rain,"Dark, artificial",Wet,Major,0,3,-0.8,0,1.1,Low Temp,Dry
2011-11-22,21:45,43.668145,-79.41239,Rain,"Dark, artificial",Wet,None,0,3,-0.8,0,1.1,Low Temp,Dry
2011-11-22,21:45,43.668145,-79.41239,Rain,"Dark, artificial",Wet,None,0,3,-0.8,0,1.1,Low Temp,Dry
2011-11-22,21:45,43.668145,-79.41239,Rain,"Dark, artificial",Wet,None,0,3,-0.8,0,1.1,Low Temp,Dry
2011-11-22,21:45,43.668145,-79.41239,Rain,"Dark, artificial",Wet,Unknown,0,3,-0.8,0,1.1,Low Temp,Dry
2011-11-22,21:45,43.668145,-79.41239,Rain,"Dark, artificial",Wet,None,0,3,-0.8,0,1.1,Low Temp,Dry
2011-11-22,21:45,43.668145,-79.41239,Rain,"Dark, artificial",Wet,Major,0,3,-0.8,0,1.1,Low Temp,Dry
2011-11-24,20:17,43.686745,-79.59639,Clear,Dark,Dry,Unknown,0,7.8,1,0,4.4,Low Temp,Dry
2011-11-24,20:17,43.686745,-79.59639,Clear,Dark,Dry,None,0,7.8,1,0,4.4,Low Temp,Dry
2011-11-24,20:17,43.686745,-79.59639,Clear,Dark,Dry,Major,0,7.8,1,0,4.4,Low Temp,Dry
2011-11-25,09:58,43.651645,-79.37899,Clear,Daylight,Dry,Unknown,0,11.5,3.9,0,7.7,Low Temp,Dry
2011-11-25,09:58,43.651645,-79.37899,Clear,Daylight,Dry,None,0,11.5,3.9,0,7.7,Low Temp,Dry
2011-11-25,09:58,43.651645,-79.37899,Clear,Daylight,Dry,Unknown,0,11.5,3.9,0,7.7,Low Temp,Dry
2011-11-25,09:58,43.651645,-79.37899,Clear,Daylight,Dry,None,0,11.5,3.9,0,7.7,Low Temp,Dry
2011-11-25,09:58,43.651645,-79.37899,Clear,Daylight,Dry,Major,0,11.5,3.9,0,7.7,Low Temp,Dry
2011-11-25,15:56,43.801445,-79.14229,Clear,Daylight,Dry,None,0,11.5,3.9,0,7.7,Low Temp,Dry
2011-11-25,15:56,43.801445,-79.14229,Clear,Daylight,Dry,Major,0,11.5,3.9,0,7.7,Low Temp,Dry
2011-11-25,16:04,43.754645,-79.35199,Clear,Daylight,Dry,None,0,11.5,3.9,0,7.7,Low Temp,Dry
2011-11-25,16:04,43.754645,-79.35199,Clear,Daylight,Dry,Major,0,11.5,3.9,0,7.7,Low Temp,Dry
2011-11-26,12:35,43.709145,-79.38619,Clear,Daylight,Dry,None,0,10.7,6.9,0,8.8,Low Temp,Dry
2011-11-26,12:35,43.709145,-79.38619,Clear,Daylight,Dry,Unknown,0,10.7,6.9,0,8.8,Low Temp,Dry
2011-11-26,12:35,43.709145,-79.38619,Clear,Daylight,Dry,None,0,10.7,6.9,0,8.8,Low Temp,Dry
2011-11-26,12:35,43.709145,-79.38619,Clear,Daylight,Dry,Major,0,10.7,6.9,0,8.8,Low Temp,Dry
2011-11-26,19:55,43.756945,-79.51939,Clear,"Dark, artificial",Dry,Major,0,10.7,6.9,0,8.8,Low Temp,Dry
2011-11-26,19:55,43.756945,-79.51939,Clear,"Dark, artificial",Dry,None,0,10.7,6.9,0,8.8,Low Temp,Dry
2011-12-01,01:02,43.702145,-79.50359,Clear,"Dark, artificial",Dry,None,0,6,0.4,0,3.2,Low Temp,Dry
2011-12-01,01:02,43.702145,-79.50359,Clear,"Dark, artificial",Dry,Fatal,32,6,0.4,0,3.2,Low Temp,Dry
2011-12-02,18:30,43.742645,-79.30729,Clear,"Dusk, artificial",Dry,Unknown,0,3.6,1.1,2,2.35,Low Temp,Rainy
2011-12-02,18:30,43.742645,-79.30729,Clear,"Dusk, artificial",Dry,None,0,3.6,1.1,2,2.35,Low Temp,Rainy
2011-12-02,18:30,43.742645,-79.30729,Clear,"Dusk, artificial",Dry,Fatal,33,3.6,1.1,2,2.35,Low Temp,Rainy
2011-12-03,03:53,43.734745,-79.29049,Clear,Dark,Dry,None,0,5.4,-2.4,0,1.5000000000000002,Low Temp,Dry
2011-12-03,03:53,43.734745,-79.29049,Clear,Dark,Dry,Major,0,5.4,-2.4,0,1.5000000000000002,Low Temp,Dry
2011-12-04,16:20,43.667345,-79.38159,Clear,Daylight,Dry,None,0,8.5,4.7,3.3,6.6,Low Temp,Rainy
2011-12-04,16:20,43.667345,-79.38159,Clear,Daylight,Dry,Major,0,8.5,4.7,3.3,6.6,Low Temp,Rainy
2011-12-04,18:40,43.773045,-79.28379,Clear,"Daylight, artificial",Wet,None,0,8.5,4.7,3.3,6.6,Low Temp,Rainy
2011-12-04,18:40,43.773045,-79.28379,Clear,"Daylight, artificial",Wet,Major,0,8.5,4.7,3.3,6.6,Low Temp,Rainy
2011-12-04,18:40,43.773045,-79.28379,Clear,"Daylight, artificial",Wet,Minor,0,8.5,4.7,3.3,6.6,Low Temp,Rainy
